task_id,model_id,category,text,tool_call,response,task_name,label,details
"home7_dk_media_player_media_player-pause_the_rooftop_terrace_music-0","retrieval-baseline","media-player","Pause the Rooftop Terrace music","{'tool_name': 'media_player__HassMediaPause', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-pause_the_rooftop_terrace_music-1","retrieval-baseline","media-player","Pause the Rooftop Terrace music","{'tool_name': 'media_player__HassMediaPause', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-pause_the_rooftop_terrace_music-2","retrieval-baseline","media-player","Pause the Rooftop Terrace music","{'tool_name': 'media_player__HassMediaPause', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-pause_the_rooftop_terrace_music-3","retrieval-baseline","media-player","Pause the Rooftop Terrace music","{'tool_name': 'media_player__HassMediaPause', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-resume_outdoor_speakers-0","retrieval-baseline","media-player","Resume Outdoor Speakers","{'tool_name': 'media_player__HassMediaUnpause', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-resume_outdoor_speakers-1","retrieval-baseline","media-player","Resume Outdoor Speakers","{'tool_name': 'media_player__HassMediaUnpause', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-resume_outdoor_speakers-2","retrieval-baseline","media-player","Resume Outdoor Speakers","{'tool_name': 'media_player__HassMediaUnpause', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-resume_outdoor_speakers-3","retrieval-baseline","media-player","Resume Outdoor Speakers","{'tool_name': 'media_player__HassMediaUnpause', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-set_outdoor_speakers_volume_to_50-0","retrieval-baseline","media-player","Set outdoor speakers volume to 50%","{'tool_name': 'media_player__HassSetVolume', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker'], 'volume_level': 50}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-set_outdoor_speakers_volume_to_50-1","retrieval-baseline","media-player","Set outdoor speakers volume to 50%","{'tool_name': 'media_player__HassSetVolume', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker'], 'volume_level': 50}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-set_outdoor_speakers_volume_to_50-2","retrieval-baseline","media-player","Set outdoor speakers volume to 50%","{'tool_name': 'media_player__HassSetVolume', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker'], 'volume_level': 50}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-set_outdoor_speakers_volume_to_50-3","retrieval-baseline","media-player","Set outdoor speakers volume to 50%","{'tool_name': 'media_player__HassSetVolume', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker'], 'volume_level': 50}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-skip_song_on_outdoor_speakers-0","retrieval-baseline","media-player","Skip song on outdoor speakers","{'tool_name': 'media_player__HassMediaNext', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-skip_song_on_outdoor_speakers-1","retrieval-baseline","media-player","Skip song on outdoor speakers","{'tool_name': 'media_player__HassMediaNext', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-skip_song_on_outdoor_speakers-2","retrieval-baseline","media-player","Skip song on outdoor speakers","{'tool_name': 'media_player__HassMediaNext', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-skip_song_on_outdoor_speakers-3","retrieval-baseline","media-player","Skip song on outdoor speakers","{'tool_name': 'media_player__HassMediaNext', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-skip_to_the_next_track_on_the_outdoor_speakers-0","retrieval-baseline","media-player","Skip to the next track on the outdoor speakers","{'tool_name': 'media_player__HassMediaNext', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-skip_to_the_next_track_on_the_outdoor_speakers-1","retrieval-baseline","media-player","Skip to the next track on the outdoor speakers","{'tool_name': 'media_player__HassMediaNext', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-skip_to_the_next_track_on_the_outdoor_speakers-2","retrieval-baseline","media-player","Skip to the next track on the outdoor speakers","{'tool_name': 'media_player__HassMediaNext', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-skip_to_the_next_track_on_the_outdoor_speakers-3","retrieval-baseline","media-player","Skip to the next track on the outdoor speakers","{'tool_name': 'media_player__HassMediaNext', 'tool_args': {'name': 'Outdoor Speakers', 'device_class': ['speaker']}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-turn_off_the_outdoor_speakers-0","retrieval-baseline","media-player","Turn off the Outdoor Speakers","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'state': 'off'}, 'got': {'state': 'playing'}}}"
"home7_dk_media_player_media_player-turn_off_the_outdoor_speakers-1","retrieval-baseline","media-player","Turn off the Outdoor Speakers","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'state': 'off'}, 'got': {'state': 'playing'}}}"
"home7_dk_media_player_media_player-turn_off_the_outdoor_speakers-2","retrieval-baseline","media-player","Turn off the Outdoor Speakers","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'state': 'off'}, 'got': {'state': 'playing'}}}"
"home7_dk_media_player_media_player-turn_off_the_outdoor_speakers-3","retrieval-baseline","media-player","Turn off the Outdoor Speakers","{'tool_name': 'homeassistant__GetLiveContext', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Bad","AssertionError: assert not {'media_player.outdoor_speakers': {'expected': {'state': 'off'}, 'got': {'state': 'playing'}}}"
"home7_dk_media_player_media_player-turn_the_volume_down_to_50-0","retrieval-baseline","media-player","Turn the volume down to 50%","{'tool_name': 'media_player__HassSetVolume', 'tool_args': {'name': 'Outdoor Speakers', 'volume_level': 50}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-turn_the_volume_down_to_50-1","retrieval-baseline","media-player","Turn the volume down to 50%","{'tool_name': 'media_player__HassSetVolume', 'tool_args': {'name': 'Outdoor Speakers', 'volume_level': 50}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-turn_the_volume_down_to_50-2","retrieval-baseline","media-player","Turn the volume down to 50%","{'tool_name': 'media_player__HassSetVolume', 'tool_args': {'name': 'Outdoor Speakers', 'volume_level': 50}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-turn_the_volume_down_to_50-3","retrieval-baseline","media-player","Turn the volume down to 50%","{'tool_name': 'media_player__HassSetVolume', 'tool_args': {'name': 'Outdoor Speakers', 'volume_level': 50}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-unpause_the_rooftop_terrace_music-0","retrieval-baseline","media-player","Unpause the Rooftop Terrace music","{'tool_name': 'media_player__HassMediaUnpause', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-unpause_the_rooftop_terrace_music-1","retrieval-baseline","media-player","Unpause the Rooftop Terrace music","{'tool_name': 'media_player__HassMediaUnpause', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-unpause_the_rooftop_terrace_music-2","retrieval-baseline","media-player","Unpause the Rooftop Terrace music","{'tool_name': 'media_player__HassMediaUnpause', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Good",""
"home7_dk_media_player_media_player-unpause_the_rooftop_terrace_music-3","retrieval-baseline","media-player","Unpause the Rooftop Terrace music","{'tool_name': 'media_player__HassMediaUnpause', 'tool_args': {'name': 'Outdoor Speakers'}}","Done.","eval-test_expected_states","Good",""
